id_str,full_text,Netral
1.71E+18,Need joki tugas review undang-undang kesehatan No 17 tahun 2023 dari bab 1 sampai bab 20 feenya berapa?  #jokitugaskuliah #zonauangᅠ #jokitugas,Netral
1.71E+18,@OposisiLieur Undang undang Kesehatan mendorong pembangunan fasilitas kesehatan yang ramah anak dan keluarga #UndangUndang,Positif
1.71E+18,"kemarin UU Kesehatan belum disahkan udah ribut semua nakes se-Indonesia, eh skrg lolos jadi Undang-undang langsung bikin nangis calon2 nakes se-Indonesia.  kelihatan banget buat nyari modal kampanye, bangun IKN, dan nyicil bayar utang KCIC. sampe kudu ngorbanin gaji iship 🥲",Positif
1.71E+18,"Selain untuk pembangkit listrik (PLTN) juga dapat dimanfaatkan dalam berbagai bidang kehidupan manusia yaitu pangan/pertanian, kesehatan, industri, sumber daya alam dan lingkungan. Demikian ketentuan yang ditetapkan dalam Undang-Undang Nomor 10 Tahun 1997 tentang Ketenaganukliran",Positif
1.71E+18,@3lzh4s Undang undang Kesehatan berupaya memastikan adanya pengawasan terhadap praktik medis alternatif #KP,Netral
1.71E+18,"Rancangan Peraturan Pemerintah (RPP) turunan Undang-Undang Kesehatan yang saat ini tengah dibahas oleh Kementerian Kesehatan dianggap sangat berbahaya karena Over Authority atau di luar kewenangan yang dimiliki.  Rancangan PP tersebut dinilai mengatur undang-undang, mengatur…",Negatif
1.71E+18,"Nonton ini berasa belajar kimia, forensik, undang-undang, hukum, kesehatan Salut buat orang pinter dan selalu suka belajar  https://t.co/PoWQThs5kp",Positif
1.71E+18,"penyebabnya. Tindakan mendaftarkan perusahaan mempunyai potensi penerapan beragam peraturan dan pengawasan, yang mencakup undang-undang ketenagakerjaan, standar kesehatan dan keselamatan, serta peraturan lingkungan hidup. Pengusaha tertentu mungkin memilih menjalankan usaha-",Netral
1.71E+18,"undang-undang keselamatan, peraturan kesehatan, standar lingkungan, dan pertimbangan terkait lainnya. Perolehan izin tersebut sangat penting dalam rangka menjunjung tinggi kepentingan umum dan menjamin perlindungan konsumen. Selain itu, izin dapat berfungsi sebagai mekanisme-",Positif
1.71E+18,@OposisiLieur Melalui Undang undang Kesehatan pemerintah mengupayakan perlindungan terhadap hak hak pekerja di sektor kesehatan #KPKRI,Netral
1.71E+18,Menkes  akan menindaklanjuti Undang-Undang Nomor 17 Tahun 2023 tentang kesehatan dengan mempersiapkan peraturan pemerintahnya . https://t.co/EeZk3JFqUA,Netral
1.71E+18,Reportase Studi Kasus Penanganan DM: Social Development dan Implementasi Undang-Undang Kesehatan dalam Konteks Transformasi Kesehatan di Daerah  27 September 2023  https://t.co/6QNoah0DPf,Positif
1.71E+18,"Saat itu... Undang- undang Omnibus Law Kesehatan BELUM DISAHKAN, adakah sekarang tanggung jawab mereka- mereka yang kemarin membuat aturan- aturan MEMAKSA"" untuk menerimanya???  Cc: @AD3NT_  #SaveIndonesia #KembalikanUUD45 #BatalkanUUKesehatan #LawanUUKesehatan #SalamPeoplePower https://t.co/6FkQF0w6A7""",Netral
1.71E+18,"@iinumaki kesannya jadi amoral ya, jadiin bayi sebagai barang gadai"" atas pelayanan rs. tapi di undang-undang, rumah sakit cuma berkewajiban memberi pelayanan kesehatan yang bermutu, aman, efisien dan terjangkau. nggak disebut nggak boleh nahan bayi. so as long as they protect the baby, —""",Positif
1.71E+18,"CUPLIKAN CONTOH KASUS... Jangankan HAK ATAS TANAH, HAK ATAS TUBUH pun diambil oleh Undang- undang Kesehatan!!!  Video lengkap: https://t.co/eWfGIXNCx5 Oleh: Babeh @MprAldo  #SaveIndonesia #KembalikanUUD45 #BatalkanUUKesehatan #LawanUUKesehatan #SalamPeoplePower #IndonesiaBangkit https://t.co/w1os4MZtOk",Positif
1.71E+18,"RINGKASAN... Omnibus Law Kesehatan ini adalah Undang- undang KEJAHATAN KEMANUSIAAN, yang MENGKUDETA OTORITAS TUHAN didalam kehidupan kita sebagai makhluk ciptaanNYA!!! Oleh: Bpk KomJen @dharmapongrekun  Selengkapnya: https://t.co/q1laLmaaIj  #BatalkanUUKesehatan #LawanUUKesehatan https://t.co/U7xnI8RFZ2",Positif
1.71E+18,"Tapi ternyata itu esalah, anak-anak tidak boleh terlibat dalam lingkungan pekerjaan pertanian tembakau apalagi ikut bekerja dalam pertanian tembakau karena dapat membahayakan kesehatan anak tersebut. Selain itu juga orang tua akan melanggar undang undang. Maka dari itu  Cont.....",Netral
1.71E+18,kadin jawa timur menggelar acara sarasehan nasional bersama sejumlah asosiasi pertembakauan serta perwakilan pemerintah untuk menyikapi pembahasan draf RPP yg merupakan turunan Undang-Undang Kesehatan nomor 17 tahun 2023. RPP UU Kesehatan #TembakauDizalimi https://t.co/HxTTUIk4C5,Netral
1.71E+18,Undang-undang Omnibus law kesehatan juga tubuh bangsa Indonesia masyarakat akan diindustriasisasi sehingga masyarakat tak luput dari perusahaan farmasi akan menjadi customer pokok  Gurih ga tuh bisnis kesakitan kedok kesehatan,Negatif
1.71E+18,Undang-undang kejahatan kemanusiaan UU OMNIBUS LAW KESEHATAN - Komandan Jendral Polisi PONGREKUEN DHARMA,Positif
1.71E+18,"praktik di Indonesia, serta bocornya data pasien pada ranah publik.   Berbagai permasalahan dunia kesehatan tersebut mendorong pemerintah Indonesia untuk membuat sebuah Undang-Undang Kesehatan (UUK) yang diharapkan mereformasi sistem kesehatan di Indonesia. Kendati demikian,",Negatif
1.71E+18,PENYUSUNAN aturan turunan dari Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan (UU Kesehatan) molor dari target yang ditetapkan akhir September ini.  https://t.co/12qBwJzKpP,Netral
1.71E+18,"Public Hearing, Substansi Peningkatan Mutu Pelayanan Kesehatan  Tangerang, 29/09- Kemenkes melalui Ditjen Yankes menyelenggarakan Kegiatan Public Hearing,turunan peraturan Undang-Undang Nomor 17 tentang Kesehatan Subtansi yang dibahas mengenai Peningkatan Mutu Pelayanan Kesehatan https://t.co/9UmdUerP0g",Positif
1.71E+18,"komunikasi, dan kerjasama yang baik dari Bea Cukai Malili dan BPOM Kota Palopo,” ucap Kapolres Luwu Utara.  ” Adapun pasal yang kita terapkan yaitu pasal 435 junto pasal 138 ayat 2 undang-undang RI nomor 17 tahun 2003 yaitu tentang kesehatan, dan pasal 53 ayat 1 KUH pidana",Positif
1.71E+18,"Selamat &amp  Sukses Milad LARSI yang ke-2. Semoga semakin bermanfaat untuk umat. Perkembangan Bidang Perumahsakitan Paska Pemberlakuan Undang-undang Nomor 17 Tahun 2023 Tentang Kesehatan"" https://t.co/6bLljSXxGF""",Positif
1.71E+18,Silakan yang sedang nganggur...  Mau nambah informasi dan update dari UU kesehatan yang  baru...  Forum Nasional XIII Jaringan Kebijakan Kesehatan Indonesia Topik 8 dengan judul *Studi Kasus Penanganan DM: Social Development dan Implementasi Undang-Undang Kesehatan dalam Konteks… https://t.co/GMJoAYXvrg,Positif
1.71E+18,"Pada dasarnya, 11 undang-undang terkait kesehatan yang dicabut masih berjalan baik. Hal-hal yang belum dapat mengantisipasi misi Presiden terkait transformasi kesehatan cukup disusun saja UU Transformasi Kesehatan. #Opini #AdadiKompas   https://t.co/B31JUyZNyF",Positif
1.71E+18,"APTI Bojonegoro,Khawatir,Kecewa Dan Keberatan Karena Tidak Dilibatkan di Penyusunan RPP Pelaksanaan Undang Undang Kesehatan Terkait Pengamanan Zat Adiktif.  #petanitolakregulasidiskriminasi #selamatkanpetani  @jokowi @kementan  @KemenkesRI   Sananta https://t.co/1M251ZryPZ",Negatif
1.71E+18,Kementerian Kesehatan @KemenkesRI dinilai belum menerapkan prinsip keadilan saat menjalankan partisipasi publik dalam penyusunan Rancangan Peraturan Pemerintah (RPP) sebagai aturan turunan Undang-Undang (UU) Kesehatan.  Terkait dengan pembahasan pasal zat adiktif berupa produk… https://t.co/WS1ztwHc1Q,Netral
1.71E+18,"Para petani menjadi resah, kecewa, keberatan bahkan khawatir karena tidak dilibatkan bahkan tidak mendapat sosialisasi soal penyusunan RPP Pelaksanaan Undang Undang Kesehatan terkait Pengamanan Zat Adiktif  #petanitolakregulasidiskriminasi #selamatkanpetani",Negatif
1.71E+18,"Pengesahan Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan dinilai menjadi babak baru dunia farmasi di Indonesia. Hal tersebut didukung penuh, lantaran memuat berbagai upaya transformasi teknologi kesehatan.  #UUKesehatan  https://t.co/KVNM8t8qM3",Positif
1.71E+18,"#Healthies, Undang-Undang No.17 Tahun 2023 tentang Kesehatan mengamanatkan pembentukan sejumlah aturan turunan  Hal ini bertujuan untuk mengakomodir berbagai masukan dan usulan guna menciptakan UU Kesehatan yang lebih komprehensif  Apa saja amanahnya? ⬇️ https://t.co/EaYcU7kWw2",Positif
1.71E+18,"#SahabatSehat, Undang-Undang No.17 Tahun 2023 tentang Kesehatan mengamanatkan pembentukan sejumlah aturan turunan.  Penasaran, apa saja isi dari masing-masing aturan turunan tersebut?  Geser sampai akhir yuk!  Salam sehat  sumber : instagram @kemenkes_ri #DitjenP2P #KemenkesRI https://t.co/dNfJIuB8YC",Netral
1.71E+18,@aim_ranti @moviemenfes Padahal emang ada undang undang perlindungan konsumen di indonesia ini. Kalau disana suatu restoran nggak sesuai standar kesehatan dan standar keamanan pangan di negara itu bisa langsung disuruh tutup sama pemerintannya.,Netral
1.71E+18,"@sehatAQUA @BPOM_RI @YLKI_ID @KemenkesRI Semestinya, Kementerian Kesehatan yang paling terdepan dalam mendukung BPOM dalam penerapan labelisasi galon industri AMDK.  Menurutku kebijakan BPOM dalam upaya labelisasi galon ber BPA sudah benar. Karena BPOM itu merujuk pada Undang-Undang Perlindungan Konsumen, Disamping itu… https://t.co/bg1nqIMRbw",Positif
1.71E+18,National EMOS Talkshow Bahas Dunia Kefarmasian Setelah Undang-Undang Kesehatan Disahkan Berita Betulan https://t.co/ewdQrR5tvF,Positif
1.71E+18,#RilisSehat  Keberpihakan Undang-Undang Kesehatan terhadap Penyandang Disabilitas @KemenkesRI   https://t.co/uMEmLPWmKx https://t.co/HQCP04wVjl,Netral
1.71E+18,#RilisSehat  Undang-undang Kesehatan Menjamin Pemenuhan Hak Kesehatan Reproduksi untuk Membentuk Generasi yang Sehat dan Berkualitas @KemenkesRI   https://t.co/FDnAMpkKPf https://t.co/Ec5mTKP7Bk,Positif
1.71E+18,#RilisSehat  Undang-undang Kesehatan Memberikan Porsi Kepada Masyarakat Untuk Berpartisipasi Dalam Pembangunan Kesehatan @KemenkesRI   https://t.co/YBo3N8W8YD https://t.co/yUyJ7gEBV3,Netral
1.71E+18,"Para ahli meminta agar pada lanjutan uji publik aturan turunan  Undang-Undang (UU) Nomor 17 Tahun 2023 tentang Kesehatan, diatur aborsi  wajib dilakukan di fasilitas pelayanan kesehatan tingkat lanjut atau  rumah sakit.   Sumber: https://t.co/4NA32rUaNM",Positif
1.71E+18,Presiden Joko Widodo telah resmi menandatangani Undang-Undang tentang Kesehatan yang baru pada 8 Agustus 2023. Aturan itu diundangkan oleh Menteri Sekretaris Negara Pratikno di hari yang sama.,Positif
1.71E+18,"Lima organisasi profesi kesehatan resmi menggugat Undang-Undang (UU) Nomor 17 Tahun 2023 tentang Kesehatan ke Mahkamah Konstitusi (MK), Selasa (19/9/2023). https://t.co/dvafltOdQu",Positif
1.71E+18,Pada hari ke-3 penyelenggaraan Public Hearing turunan Undang-Undang Kesehatan terkait penyusunan aturan turunan subtansi Kesehatan jiwa dan kesehatan tradisional (20/9).  #RPPKesehatan #PublicHearing https://t.co/UcOxQxai0w,Negatif
1.70E+18,Undang-undang Kesehatan Menjamin Pemenuhan Hak Kesehatan Reproduksi untuk Membentuk Generasi yang Sehat dan Berkualitas https://t.co/YvVB5GOcZA,Positif
1.70E+18,"4. Ditinjau dari Undang-Undang Nomor 13 tahun 2003 tentang Ketenagakerjaan, perlindungan bagi kesehatan dan keselamatan kerja merupakan kewajiban dari pengusaha, sebagaimana pada Pasal 35 ayat (3) Undang-Undang Ketenagakerjaan yang berbunyi:",Netral
1.70E+18,"Berlakunya Undang-Undang Republik Indonesia Nomor 17 Tahun 2023 Tentang Kesehatan (UU Kesehatan),Merujuk pada Pasal 432 ayat (1) menegaskan bahwa “Setiap orang yang mengomersialkan atas pelaksanaan transplantasi organ atau jaringan tubuh sebagaimana dimaksud dalam....",Netral
1.70E+18,Undang-undang Kesehatan Memberikan Porsi Kepada Masyarakat Untuk Berpartisipasi Dalam Pembangunan Kesehatan https://t.co/fGELHw1Bst,Netral
1.70E+18,#RilisSehat  Lebih Siap Hadapi Wabah Melalui Undang Undang Kesehatan @KemenkesRI   https://t.co/3TQLaHcGR7 https://t.co/qEt1a0kNdG,Positif
1.70E+18,"Dengan hormat, Berdasarkan amanat Undang – Undang Nomor 7 Tahun 2017 tentang Pemilihan Umum, Tim Seleksi Calon Anggota Bawaslu Kabupaten/Kota dengan penuh rasa tanggung jawab telah melakukan penilaian terhadap hasil Tes Kesehatan dan Tes Wawancara bagi Calon Anggota Bawaslu https://t.co/kwSopxqABK",Positif
1.70E+18,"Di berbagai daerah, penyandang disabilitas dan orang dengan #kusta sulit mendapat layanan kesehatan yg layak.  Padahal, hak mereka dijamin Undang-Undang, sama spt warga negara lainnya. Bagaimana penanganannya?  Kami bahas di #PodcastSUKA https://t.co/jWWTBQbmgd #PodcastIndonesia https://t.co/ifTXLRFVKZ",Negatif
1.70E+18,"@lucu_yaaa @convomfs iya bisa dari berbagai sudut pandang, di atas emang dari segi dosanya aja menurut gw, ada dari segi kesehatan, hukum adat, undang-undang juga diatur dan semuanya ada konsekuensinya sendiri juga",Netral
1.70E+18,Kegiatan Public Hearing Aturan Pelaksana Undang - Undang Kesehatan secara daring pada tanggal 19 September 2023. #dinkesdukcapilntt2023 #yankesprimerdankestrad #NTT https://t.co/6Be0MgEP56,Netral
1.70E+18,"Lima organisasi profesi kesehatan yang tergabung dalam sekretariat bersama organisasi profesi Kesehatan (IDI, PDG, PPNI, IBI dan IAI) mengajukan permohonan uji formil terhadap Undang-Undang Kesehatan. https://t.co/hLy1hfEv4b",Positif
1.70E+18,Lebih Siap Hadapi Wabah Melalui Undang Undang Kesehatan https://t.co/Mv7UBmdlOz,Positif
1.70E+18,"Pasca disahkannya Undang Undang Kesehatan No. 17 Tahun 2023, sejumlah organisasi profesi mengajukan gugatan ke MK, lantaran dinilai cacat formil. https://t.co/dpLp6NElAQ",Positif
1.70E+18,KEMENTERIAN Kesehatan bersama lintas sektor tengah melakukan uji publik  terhadap peraturan turunan Undang-Undang atau UU Kesehatan yang terkait  dengan pelayanan sel punca.    Sumber: https://t.co/hbmWZJyf2w,Netral
1.70E+18,@SupremeHukumID Dalam Undang undang Kesehatan diatur tentang pentingnya promosi kesehatan di lingkungan perusahaan #KPKRI,Netral
1.70E+18,"Anggota Komisi IV DPR RI dari Fraksi Gerindra, Endang Setyawati Thohari menilai, aturan di Undang-Undang (UU) 41 Tahun 2014 tentang Perubahan UU 18 Tahun 2009 tentang Peternakan dan Kesehatan Hewan (UU Peternakan) perlu segera direvisi.",Netral
1.70E+18,Pemerintah tengah menyiapkan aturan terkait terapi berbasis sel punca dan sel. Aturan itu akan masuk dalam peraturan pemerintah turunan Undang-Undang Kesehatan. #Kesehatan #AdadiKompas   https://t.co/yBbreMI5SV,Netral
1.70E+18,PENYUSUNAN aturan Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan  (UU Kesehatan) menjadi tumpuan baru dalam pemerataan tenaga kesehatan di  daerah.   Sumber: https://t.co/B2ToCdOGXJ,Positif
1.70E+18,Kemenkes telah membuka ruang partisipasi publik penyusunan aturan turunan Undang-Undang Kesehatan. Bisa diakses melalui saluran khusus di laman berikut. https://t.co/Y3ukZ1mCW3,Positif
1.70E+18,Hi #Healties Kementerian kesehatan mengadakan Public Hearing Draf Rancangan Peraturan Pemerintah (RPP) Undang-undang Kesehatan nomor 17 tahun 2023 tentang Kesehatan yang membahas substansi Pendanaan Kesehatan dan Teknologi Kesehatan. https://t.co/ZIMI7zELAQ,Netral
1.70E+18,@adrian_ekaaa Melalui Undang undang Kesehatan pemerintah mendorong pengembangan program kesehatan keluarga berencana #KPKRI,Netral
1.70E+18,WEH GILA BACA KEBIASAAN BACA JURNAL KESEHATAN TRUS NI BACA BERBAU UNDANG-UNDANG PUSING SENDIRI WKWK,Negatif
1.70E+18,Kesehatan merupakan salah satu unsur kesejahteraan umum harus  diwujudkan sesuai dengan cita-cita bangsa Indonesia sebagaimana  dimaksud dalam Pembukaan Undang-Undang Dasar 1945 melalui  pembangunan nasional yang berkesinambungan berdasarkan Pancasila dan UUD 1945.,Positif
1.70E+18,"#ArsipHariIni menampilkan Naskah Undang-Undang Nomor 23 Tahun 1992 tentang Kesehatan, 17 September 1992. https://t.co/hP9ugCVbv0",Netral
1.70E+18,"@tanyakanrl di tempat pelayanan kesehatan, tempat proses belajar  mengajar, tempat anak bermain, tempat ibadah, angkutan umum, tempat kerja, tempat  umum dan tempat lain yang ditetapkan (Undang-Undang Republik Indonesia Nomor 36 Tahun 2009 tentang Kesehatan).",Negatif
1.70E+18,"@psi_id @BPJSKesehatanRI Dukung program BPJS Gratis untuk rakyat, demi terus mewujudkan kesejahteraan yang diadvokasi oleh Jokowisme. Program BPJS Gratis ini didasarkan pada Pasal 34 ayat (3) Undang-Undang Dasar dan bertujuan menyediakan layanan kesehatan yang berkualitas bagi seluruh rakyat Indonesia.",Positif
1.70E+18,"@psi_id @BPJSKesehatanRI Program BPJS Gratis bertujuan memberikan perlindungan kesejahteraan sosial dan layanan kesehatan yang memadai bagi seluruh rakyat Indonesia, sesuai dengan amanat Pasal 34 ayat (3) Undang-Undang Dasar 1945.",Positif
1.70E+18,"Program BPJS Gratis pada dasarnya bertujuan memberi kepastian perlindungan kesejahteraan sosial bagi seluruh rakyat Indonesia terutama dalam hal memperoleh layanan kesehatan memadai, sebagaimana diamanatkan dalam Pasal 34 ayat (3) Undang-Undang Dasar 1945 yang menyatakan bahwa… https://t.co/pn3PXFhN4Y",Positif
1.70E+18,baru kali ini niat dan semangat baca pasal dalam undang-undang kesehatan. biasanya males banget🙃  ((satu-satunya pasal dalam undang-undang kesehatan yang aku hafal cuma pasal aborsi doang pula))  WKWKWKWK,Positif
1.70E+18,"Juru Bicara Kementerian Kesehatan, Mohammad Syahril menegaskan bahwa proses penyusunan aturan turunan dari Undang-Undang Kesehatan akan dilakukan secara terbuka dan transparan. Partisipasi masyarakat pun ditunggu. #inibaruid https://t.co/ekP0bIEUQ8",Netral
1.70E+18,"Sesuai dengan Pasal 33 Undang-Undang Nomor 21 tahun 2019, setiap orang yang memasukkan komoditas pertanian ke dalam wilayah NKRI wajib melengkapi sertifikat kesehatan dari negara asal bagi hewan, produk hewan, ikan, produk ikan, tumbuhan dan/produk tumbuhan. https://t.co/50r8UUn5NF",Positif
1.70E+18,@SupremeHukumID Undang undang Kesehatan berupaya memastikan adanya pengawasan terhadap kualitas layanan kesehatan mental #KPKRI,Negatif
1.70E+18,Rancangan Undang-undang Kesehatan Omnibus Law sesat pikir. Ini adalah salah satu rancangan regulasi yang sudah keliru sejak dalam pikiran. https://t.co/4Btlu3cvtr,Negatif
1.70E+18,Kemenkes tengah menyusun aturan turunan Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan yang disahkan pada 11 Juli 2023.   Aturan turunan ini akan berisi implementasi Omnibus Law UU Kesehatan tersebut.  https://t.co/6xuGkpAx1V,Netral
1.70E+18,"Pasca-disahkannya Rancangan Undang-Undangan Kesehatan menjadi Undang-Undang Kesehatan, kini pemerintah tengah bersiap untuk menyusun aturan turunan dari implementasi UU tersebut.  Kementerian Kesehatan telah menyediakan saluran khusus yang bisa diakses di laman… https://t.co/2yy2RL1U8k",Positif
1.70E+18,Tema: Strategi Nyata SDG’s Kesehatan untuk Mencapai Kehidupan Sehat dan Sejahtera Sub Tema: 1. Stunting 2. HIV/AIDS 3. Kesehatan Seksual dan Reproduksi  📌Lomba Essay Nasional Tema : Transformasi Layanan Primer Subtema: 1. Perubahan Undang-Undang Kesehatan terhadap Transformasi,Positif
1.70E+18,"Rabu (13/09/2023) jam 10.30 wib bertempat dikantor Kejaksaan Negeri Bantul telah menerima tahap 2 atas nama Aditya Jatmiko Putra dari Polres Bantul yang melanggar pasal 196 undang-undang no 36 tahun 2009 tentang kesehatan dengan Jaksa Penuntut Umum Embun Sumunaringtyas,SH. https://t.co/0IqG43l0KI",Netral
1.70E+18,"Perkara Undang – Undang Nomor 36 Tahun 2009 Tentang Kesehatan sebanyak 2 (dua) Perkara, dengan rincian barang bukti terdiri dari Tramadol,Heximer, dan lain sebagainya.  Perkara Undang – Undang Darurat Nomor 12 Tahun 1951 dan barang bukti yang digunakan sebagai alat kejahatan ..",Netral
1.70E+18,@SupremeHukumID Undang undang Kesehatan berupaya memastikan adanya program pengendalian penyakit menular di masyara,Netral
1.70E+18,"[HOAKS] RUU Kesehatan Perbolehkan Dokter atau Rumah Sakit Ambil Organ Tubuh Mayat Tanpa Persetujuan Keluarga""  Beredar sebuah unggahan di media sosial TikTok berisi narasi yang mengeklaim bahwa terdapat salah satu isi dari Rancangan Undang-undang https://t.co/44zi8ntrl4""",Positif
1.70E+18,"Hal ini berdasarkan peraturan Undang- undang No. 21 Tahun 2019 tentang Karantina Hewan, Ikan, dan Tumbuhan, setiap media pembawa hewan dan tumbuhan yang dilalulintaskan antar area di dalam wilayah negara Indonesia wajib disertai sertifikat kesehatan karantina. https://t.co/2amCxgWYgT",Netral
1.70E+18,"@Smart_O_ Sudah diatur dalam Undang-undang.   Setelah pendaftaran pasangan capres-cawapres, akan ada tes kesehatan. Kalau tidak memenuhi syarat akan dianulir oleh KPU.",Netral
1.70E+18,📌Lomba Essay Nasional Tema : Transformasi Layanan Primer Subtema: 1. Perubahan Undang-Undang Kesehatan terhadap Transformasi Layanan Primer  2. Pelayanan Kesehatan yang Ideal bagi Masyarakat 3. Peran Kader Kesehatan dalam Upaya Promotif-Preventif 4. Digitalisasi Sistem Pelayanan,Positif
1.70E+18,"Selain itu Pasal 66 Ayat (2) Undang-Undang Nomor 18 Tahun 2009 tentang Peternakan dan Kesehatan Hewan juga memberikan perlindungan terhadap hewan, yang berbunyi “Jika memang hewan tersebut bukan hewan yang dilindungi negara, maka pada dasarnya undang-undang di Indonesia…",Netral
1.70E+18,@namujo0n Testi joki tugas hukum • Legal Opinion Kontroversi Undang-undang Kesehatan —repeat order 💋 —since 2020  #taskhelpertesti #jokitugas #jokitugaskuliah https://t.co/MEowmfRVcu,Positif
1.70E+18,"Forum Konsultasi Publik (FKP) atas Standar Pelayanan pada Dinas Peternakan dan Kesehatan Hewan Prov. Kaltim Samarinda – Dalam rangka meningkatkan kualitas penyelenggaraan pelayanan publik, sebagaimana diatur dalam Undang-undang Nomor 25 Tahun 2009… https://t.co/Y3ez7KpKal https://t.co/a0Bk3L4cot",Netral
1.70E+18,kenapa harus ada ruu kesehatan terbaru sedangkan gue udh masukin undang undang lama di laporan,Positif
1.70E+18,"Menanggapi hal tersebut, Puskesmas menanggapinya dengan menyatakan,  'Pasal 9, Ayat 4, Angka 16 Undang-Undang Promosi Kesehatan Nasional menetapkan gedung perkantoran, pabrik,  #Dens_Oppa #KoreanCommunity #KNewsUpdate #EXO #DO",Netral
1.70E+18,Webinar Series UU Kesehatan Turunan Undang-undang dalam Urusan Bencana Kesehatan https://t.co/vWM7Kj0cT7,Netral
1.70E+18,"Halo #SobatNakes Ada kabar terkini loh terkait dengan penerbitan STR Seumur Hidup bagi Tenaga Kesehatan.  Simak yuk informasinya, apa saja yang perlu disiapkan pasca terbitnya Undang-Undang Nomor 17 Tahun 2023 tentang Kesehatan #KemenkesRI #DitjenNakes #UUKesehatan #Nakes #STR https://t.co/auqYZa7zRu",Positif
1.70E+18,"alo Sobat PERSI..!!  Pada Penghujung bulan Agustus tahun 2023, Undang Undang Nomor 17 tahun 2023 tentang Kesehatan, telah di undangkan dan berlaku sejak ditetapkan (8 Agustus 2023). lihat selengkapnya https://t.co/5N3f73OEto https://t.co/8LmsRruYLm",Positif
1.70E+18,"@DrEvaChaniago Tenang Mak dok ..ada undang undang omnibus kesehatan,semua  pasti beres🤭🤭",Positif
1.70E+18,"@dinenen Mention ah, gimana tanggapannya terkait Undang-Undang Nomor 16 Tahun 2023 tentang Kesehatan?",Netral
1.70E+18,"@pebeeeh Sukses ya di sana, jaga kesehatan n kalo nikah undang undang ya 😗😗😗",Positif
1.70E+18,"@collegemenfess yang perlu dihapus mah undang undang terbaru ttg STR S1 Farmasi pak, kami udah gapunya kesempatan kerja di lingkup kesehatan kalo mentok S1. Mau lanjut apoteker duitnya gaada, mentok S. Farm gapunya str gabisa kerja juga hehehehhehe",Positif
1.70E+18,Presiden Joko Widodo  mengapresiasi dan menyambut baik pengesahan undang-undang kesehatan dan berharap hal itu mampu mendorong lahirnya babak baru reformasi di bidang pelayanan kesehatan.  https://t.co/2412c59igW,Positif
1.70E+18,"Lando menekankan, aksi itu merupakan tindak pidana. Bahkan, pengemudi bentor berpotensi dijerat pasal penyiksaan hewan sesuai dengan Undang-Undang 41 Tahun 2014 tentang Peternakan dan Kesehatan Hewan serta pasal 302 KUHP Pidana tentang penganiayaan binatang.",Negatif
1.70E+18,"Selain itu, Pelayanan kesehatan merupakan amanah Undang-Undang Pemasyarakatan, yang menjamin salah satu hak Warga Binaan yakni memperoleh kesehatan"", ungkap Ilham.  #Kemenkumhamri #Ditjenpas #KumhamSumsel #Kumhampasti #Pemasyarakatan #RutanBaturaja #HumasRubaraja""",Netral
1.70E+18,MENTERI Kesehatan (Menkes) RI Budi Gunadi Sadikin optimistis aturan  turunan Undang-Undang (UU) Kesehatan Nomor 17 Tahun 2023 yang berupa  Peraturan Pemerintah (PP) dapat diselesaikan sesuai dengan target pada  September.   Sumber: https://t.co/DEcsJHOosj,Netral
1.70E+18,"@NGM_007 undang undang omnibuslaw kesehatan yg dah di tandatangani akan batal, pemerataan proyek infrastruktur di Indonesia bagian timur batal, saham Freeport 51% jg batal( ASUUSA yg sdr dekat Israel kafir yahudi pesta pora lagi dung) dll..",Positif
1.70E+18,VAPE = NARKOBA &amp  PSIKOTROPIKA ⛔️  VAPE = MENGANDUNG ZAT ADIKTIF ✅  SIMAK UNDANG-UNDANG KESEHATAN TERBARU TENTANG VAPE  Vape termasuk zat adiktif tapi bukan narkoba di UU Kesehatan 2023 terbaru.  Simak thread ini sampai tuntas ya dan jangan lupa bagikan ke temen-temen kamu ✨ ‌,Positif
1.70E+18,"Hal ini memunculkan keraguan mengenai apakah tenaga kesehatan dan medis dilibatkan dalam perumusan undang-undang tersebut.  Dengan demikian, penjelasan mengenai dampak Undang-Undang Kesehatan diperlukan untuk mengetahui apakah undang-undang ini",Netral
1.70E+18,"sedang hangat dibicarakan oleh kalangan publik terutama di antara kalangan tenaga kesehatan (nakes), tenaga medis dan ahli hukum.  Akan tetapi, Undang-Undang Kesehatan mengandung beberapa pasal yang dianggap problematik oleh kalangan tenaga kesehatan yang melihat Undang-Undang",Positif
1.70E+18,"[KEDAI II:  PERLINDUNGAN TENAGA KESEHATAN DI DALAM UU KESEHATAN]  Belakangan ini, isu Rancangan Undang-Undang Kesehatan (RUU Kesehatan) yang baru disahkan menjadi undang-undang oleh Dewan Perwakilan Rakyat, https://t.co/XAXUccFiS7",Positif
1.70E+18,"Selain itu, berdasarkan Pasal 33 Undang-Undang Nomor 21 Tahun 2019 tentang Karantina Hewan, Ikan, dan Tumbuhan, setiap orang yang memasukkan media pembawa ke dalam wilayah Negara Kesatuan Republik Indonesia wajib melengkapi sertifikat kesehatan (Phytosanitary Certificate) https://t.co/Gcf4UPdtJi",Positif
